time/time_elapsed,train/learning_rate,rollout/success_rate,train/n_updates,train/ent_coef,time/total_timesteps,time/fps,train/actor_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,time/episodes
438,0.0003,0.07,422999,0.013361380435526371,423100,52,14.587356567382812,-87.94974264000001,150.0,0.09633712470531464,-0.37463459372520447,2820
450,0.0003,0.07,423599,0.013542713597416878,423700,52,14.212783813476562,-86.71719618999998,150.0,0.06568923592567444,-1.2286159992218018,2824
461,0.0003,0.07,424199,0.0133033636957407,424300,52,14.415428161621094,-83.18425851999999,150.0,0.07069627195596695,-2.657334327697754,2828
473,0.0003,0.08,424799,0.012945596128702164,424900,52,13.312333106994629,-81.3031029,150.0,0.07292340695858002,-3.602816104888916,2832
484,0.0003,0.08,425399,0.012883319519460201,425500,52,14.343442916870117,-87.41935686,150.0,0.1089382916688919,-1.394653081893921,2836
496,0.0003,0.08,425999,0.01274061482399702,426100,52,16.449390411376953,-84.52914897,150.0,0.14341457188129425,2.328348159790039,2840
507,0.0003,0.09,426599,0.012774230912327766,426700,52,13.897721290588379,-86.64123439,150.0,0.06942441314458847,-0.40695780515670776,2844
519,0.0003,0.1,427199,0.012691972777247429,427300,52,15.055591583251953,-88.37786342000001,150.0,0.18686023354530334,-0.09748512506484985,2848
530,0.0003,0.11,427799,0.012723118998110294,427900,52,14.493419647216797,-85.07790492999999,150.0,0.2368049919605255,-3.212292194366455,2852
542,0.0003,0.11,428399,0.01274779811501503,428500,52,15.809670448303223,-85.85394502000001,150.0,0.10423380136489868,1.2607800960540771,2856
553,0.0003,0.1,428999,0.012772781774401665,429100,52,16.210948944091797,-83.83677789000001,150.0,0.10350512713193893,2.6056833267211914,2860
564,0.0003,0.11,429599,0.01266362052410841,429700,52,14.861072540283203,-84.21993516,150.0,0.11654733121395111,0.09427070617675781,2864
576,0.0003,0.11,430199,0.012705652043223381,430300,52,15.134576797485352,-85.76733420999999,150.0,0.08176140487194061,-0.2599087953567505,2868
589,0.0003,0.11,430799,0.01287798210978508,430900,52,15.440485000610352,-86.86585425999998,150.0,0.09911147505044937,1.307349681854248,2872
600,0.0003,0.1,431399,0.012635313905775547,431500,52,15.044992446899414,-84.26662175999999,150.0,0.10594343394041061,-0.8742044568061829,2876
612,0.0003,0.1,431999,0.012415995821356773,432100,52,14.95199203491211,-83.39629678,150.0,0.0838707983493805,-1.0195810794830322,2880
623,0.0003,0.1,432599,0.012420354411005974,432700,52,16.427824020385742,-85.24456301000001,150.0,0.10880929976701736,3.2096028327941895,2884
635,0.0003,0.1,433199,0.01251248735934496,433300,52,15.172689437866211,-87.95727953999999,150.0,0.17041409015655518,-1.1428513526916504,2888
647,0.0003,0.09,433799,0.012716228142380714,433900,52,15.608846664428711,-86.26853430000001,150.0,0.11547406017780304,-0.1586943119764328,2892
658,0.0003,0.08,434399,0.01276386808604002,434500,52,14.350975036621094,-85.73667015,150.0,0.08952002227306366,-2.83638072013855,2896
670,0.0003,0.08,434999,0.012729150243103504,435100,52,14.16221809387207,-82.43207194,150.0,0.11288627982139587,-3.740659713745117,2900
681,0.0003,0.07,435599,0.012413272634148598,435700,52,15.866930961608887,-81.70726771000001,150.0,0.2303849756717682,1.8884999752044678,2904
692,0.0003,0.07,436199,0.012123609893023968,436300,52,14.829143524169922,-78.43810787999999,150.0,0.12861235439777374,-1.1115517616271973,2908
704,0.0003,0.07,436799,0.012097888626158237,436900,52,15.707294464111328,-78.21633772000001,150.0,0.1536380499601364,1.3148221969604492,2912
716,0.0003,0.06,437399,0.012073793448507786,437500,52,14.998295783996582,-79.49110131999998,150.0,0.09007474780082703,-1.0253612995147705,2916
