time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/clip_fraction,train/std,train/value_loss,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/loss
575,481280,137,487,-23.295352670000003,150.0,0.316015625,0.29618901014328003,1.9188028281088918,-1.3997677829116584,0.2,-0.012086408203322208,0.8895336091518402,0.0003,0.10279644,3320,0.03701626881957054
579,483328,138,487,-28.274888319999995,150.0,0.32060546875,0.2949191927909851,5.140516263776226,-1.368040182814002,0.2,-0.0023491098007070834,0.8516656756401062,0.0003,0.06270098,3330,0.003975119441747665
583,485376,139,487,-24.16947521,150.0,0.26220703125,0.29610151052474976,9.839586624503136,-1.354574628546834,0.2,-0.01068658522781334,0.9123849123716354,0.0003,0.037783954,3340,2.119378089904785
588,487424,140,487,-24.95584911,150.0,0.3876953125,0.29371047019958496,0.33618630036944525,-1.3410180136561394,0.2,-0.007040741304081166,-0.06363046169281006,0.0003,0.054819465,3350,0.07890694588422775
592,489472,141,487,-24.40930267,150.0,0.41474609375,0.29394930601119995,1.8124019669136033,-1.3257120225578547,0.2,0.0011169761914061383,0.6414966881275177,0.0003,0.0668605,3360,0.10751695930957794
597,491520,142,487,-25.450606290000007,150.0,0.303662109375,0.2934929430484772,3.213644124777056,-1.325569760799408,0.2,-0.014339786436175927,0.9497768394649029,0.0003,0.104881994,3370,0.030907869338989258
601,493568,143,486,-26.092846799999997,150.0,0.31650390625,0.2914034426212311,0.7235897877253592,-1.3018072668462992,0.2,-0.013765919278375805,0.9272537752985954,0.0003,0.42948118,3380,0.0565013661980629
605,495616,144,486,-28.05949299,150.0,0.220166015625,0.29125288128852844,10.316740141063928,-1.2639533665031195,0.2,-0.002469811710034264,0.8482944816350937,0.0003,0.09684699,3390,0.7229487299919128
610,497664,145,486,-23.033325089999998,150.0,0.2923828125,0.2885872721672058,2.704257337085437,-1.2278656370937824,0.2,0.007118149724556133,0.9483278915286064,0.0003,0.3311991,3400,1.7898622751235962
614,499712,146,486,-23.56603898,150.0,0.37470703125,0.2866966724395752,2.213755414867774,-1.188076901808381,0.2,-0.016010001684117016,0.9448861926794052,0.0003,0.19526026,3410,0.11993567645549774
618,501760,147,486,-25.4413464,150.0,0.484814453125,0.2898861765861511,2.367451956437435,-1.1893843043595553,0.2,0.005424789683456765,-0.37030768394470215,0.0003,0.06003844,3420,0.27535223960876465
622,503808,148,486,-27.899243280000004,150.0,0.290380859375,0.29010775685310364,2.6346193565346767,-1.2379654657095671,0.2,-0.001527966909634415,0.9667201861739159,0.0003,0.064161964,3430,0.15705998241901398
627,505856,149,486,-26.883827030000006,150.0,0.38837890625,0.288700133562088,3.1730753384064885,-1.2160604391247034,0.2,-0.006405256400466896,0.93952352181077,0.0003,0.056859467,3440,0.3577761948108673
631,507904,150,486,-22.804964189999993,150.0,0.331982421875,0.2853820025920868,0.9918257517914754,-1.1614710584282875,0.2,0.012116506136226234,0.938878022134304,0.0003,0.3411303,3450,0.19005465507507324
636,509952,151,486,-20.48171495,150.0,0.4013671875,0.28460344672203064,0.2006605908885831,-1.1053333073854446,0.2,0.0002595535697764717,-0.02732694149017334,0.0003,0.03730619,3460,0.023779496550559998
640,512000,152,486,-22.46787848,150.0,0.415478515625,0.2837893068790436,0.15000348297908203,-1.0992147713899612,0.2,-0.00851973736353102,0.8577777594327927,0.0003,0.057362817,3470,0.06981228291988373
644,514048,153,485,-22.077877710000003,150.0,0.376171875,0.28361353278160095,0.5157144024968148,-1.091600675135851,0.2,-0.006230960902757943,0.9814991429448128,0.0003,0.07110287,3480,0.07356443256139755
649,516096,154,485,-26.027324679999996,150.0,0.31396484375,0.28276243805885315,2.287056567473337,-1.081406645476818,0.2,-0.009080349409487098,0.9473630636930466,0.0003,0.24143061,3490,0.4644656777381897
653,518144,155,485,-23.54985643,150.0,0.272412109375,0.28035154938697815,1.2989740164019168,-1.0376133436337114,0.2,-0.02521165194339119,0.9759730901569128,0.0003,0.3038269,3500,0.03436408191919327
658,520192,156,485,-23.395764800000006,150.0,0.314599609375,0.2802406847476959,0.9459861242503393,-1.0081700703129173,0.2,-0.011352630156034138,0.9616483859717846,0.0003,0.117292285,3510,-0.009879030287265778
662,522240,157,485,-25.34706177,150.0,0.42431640625,0.27933448553085327,0.2071997245075181,-0.9929272036999464,0.2,0.0012784775542968418,0.6648972630500793,0.0003,0.042750083,3520,0.10681389272212982
667,524288,158,485,-26.657673040000006,150.0,0.261376953125,0.2805667817592621,5.393054687790572,-0.988799799978733,0.2,0.004909633900388144,0.912854015827179,0.0003,0.025106654,3530,0.7707808613777161
671,526336,159,484,-29.129606120000002,150.0,0.37490234375,0.2793974280357361,2.3644884710316547,-0.9995449695736169,0.2,-0.012409993911569472,0.9291919246315956,0.0003,0.3821249,3540,0.015231497585773468
675,528384,160,484,-32.30591425,150.0,0.357080078125,0.2777725160121918,5.946654674923048,-0.9633423611521721,0.2,-0.0016716953570721671,0.9797824453562498,0.0003,0.82990605,3550,0.2922074794769287
680,530432,161,484,-33.058401630000006,150.0,0.282177734375,0.27747300267219543,13.582159179914743,-0.931469390168786,0.2,0.00111447274684906,0.8849155232310295,0.0003,0.13796555,3560,0.5244227051734924
684,532480,162,484,-36.86294070000001,150.0,0.3552734375,0.27673375606536865,22.019007428595796,-0.9241134038195014,0.2,-0.025257562681508715,0.9551056586205959,0.0003,0.5742742,3570,0.30424952507019043
688,534528,163,484,-37.34731188,150.0,0.288232421875,0.27833110094070435,10.141472057905048,-0.9254013132303953,0.2,0.0018848634470487013,0.9100215435028076,0.0003,0.04216614,3580,0.689747154712677
692,536576,164,484,-36.31209041,150.0,0.307666015625,0.278432697057724,6.377826303779147,-0.9491272740066051,0.2,-0.006010099658305989,0.9534202925860882,0.0003,0.073140696,3590,2.955301523208618
697,538624,165,484,-33.42538513,150.0,0.420947265625,0.2765871584415436,4.525846406002529,-0.9237026857212186,0.2,0.004375931389222387,0.6231907308101654,0.0003,0.052497625,3600,0.09745605289936066
701,540672,166,484,-33.36796776,150.0,0.45966796875,0.2767670452594757,0.17749444634100656,-0.9126545550301671,0.2,0.0013431323663098738,0.7703341096639633,0.0003,0.061597418,3610,0.04385298117995262
706,542720,167,484,-35.495217700000005,150.0,0.32119140625,0.27596744894981384,3.409566728505888,-0.9075125530362129,0.2,-0.01612068803224247,0.9602695368230343,0.0003,0.25526297,3620,1.258713960647583
710,544768,168,484,-29.386628490000003,150.0,0.30673828125,0.27469709515571594,9.511979331355542,-0.872812931984663,0.2,-0.01998152395390207,0.966092761605978,0.0003,0.28321964,3630,1.9220892190933228
714,546816,169,484,-27.055483800000005,150.0,0.47802734375,0.2730117738246918,0.09169634302670601,-0.8241571716964244,0.2,-0.006886662871693261,0.8690830171108246,0.0003,0.048109844,3640,0.08574431389570236
718,548864,170,484,-28.62268742,150.0,0.303564453125,0.2736953794956207,12.855033079115675,-0.8171442857012152,0.2,-0.003735586921538925,0.9415013529360294,0.0003,0.20630983,3650,0.4701756238937378
723,550912,171,484,-32.32953442,150.0,0.383984375,0.2740141451358795,0.6732402132940478,-0.8227101344615221,0.2,0.0033211800699064044,0.9803072419017553,0.0003,0.08010496,3660,0.10441268235445023
727,552960,172,484,-31.84405245,150.0,0.27685546875,0.27383777499198914,16.689039101451634,-0.8227218324318528,0.2,0.0019593810793594457,0.9565786868333817,0.0003,0.110710144,3670,11.60477066040039
731,555008,173,484,-30.0525622,150.0,0.416015625,0.2726927101612091,1.1908489050983917,-0.8029993725940585,0.2,0.001245968506555073,0.7654999196529388,0.0003,0.064560175,3680,-0.002457123249769211
736,557056,174,484,-23.57809076,150.0,0.451123046875,0.27316710352897644,1.3427691694363602,-0.7905035674571991,0.2,0.005726098521699896,0.12642621994018555,0.0003,0.059549846,3690,0.980101466178894
740,559104,175,483,-23.356039489999993,150.0,0.42978515625,0.2715475261211395,0.30542306425049903,-0.7837966842576861,0.2,-0.008231421378513914,-0.1931302547454834,0.0003,0.0462308,3700,-0.011761903762817383
745,561152,176,483,-24.03565416,150.0,0.462060546875,0.270317405462265,0.09925858624337706,-0.7297248331829905,0.2,-0.00769590850250097,0.7626181691884995,0.0003,0.078281805,3710,-0.021618610247969627
749,563200,177,483,-21.819570670000004,150.0,0.29931640625,0.2705126106739044,9.57765593091026,-0.714959635771811,0.2,0.011609996869083261,0.6921663284301758,0.0003,0.048720814,3720,2.0106401443481445
754,565248,178,483,-25.345353260000007,150.0,0.437939453125,0.269283264875412,0.43563356098893563,-0.7117311298847199,0.2,-0.005258791956293862,0.9182232990860939,0.0003,0.080755025,3730,0.1434411108493805
758,567296,179,483,-21.67887795,150.0,0.227392578125,0.26887956261634827,20.376016457751394,-0.6839959399774671,0.2,-0.0035869223618647085,0.8900857269763947,0.0003,0.026076311,3740,4.10766077041626
763,569344,180,483,-21.698595419999993,150.0,0.4439453125,0.26998576521873474,0.12927930701116566,-0.6990373935550451,0.2,0.006533630055491813,0.7305968403816223,0.0003,0.03935137,3750,0.024610020220279694
767,571392,181,483,-21.826651949999995,150.0,0.438037109375,0.2681097388267517,0.838521746530023,-0.6850573409348726,0.2,-0.00024781973625067624,-1.2250394821166992,0.0003,0.04286927,3760,0.09727750718593597
771,573440,182,482,-31.70310565,150.0,0.434326171875,0.26913735270500183,0.6744783053756691,-0.6772662295028568,0.2,0.006963275129965041,0.5096069872379303,0.0003,0.04929635,3770,0.22058740258216858
776,575488,183,482,-32.376306289999995,150.0,0.313232421875,0.26935091614723206,14.390496774856,-0.692799830622971,0.2,-0.013201946335902904,0.9242330342531204,0.0003,0.2784853,3780,0.27379167079925537
780,577536,184,482,-37.42568386,150.0,0.398974609375,0.26945433020591736,12.322437186492607,-0.6930553132668138,0.2,0.002891377012929297,0.9303660988807678,0.0003,0.09174146,3790,0.7274832725524902
784,579584,185,482,-36.190796760000005,150.0,0.30615234375,0.2702213227748871,13.249722174322233,-0.7097285112366081,0.2,0.0006945120374439284,0.9252296760678291,0.0003,0.41834867,3800,1.5345666408538818
789,581632,186,482,-35.0176429,150.0,0.33447265625,0.26860424876213074,3.2501774624921382,-0.7187940392643213,0.2,-0.011153885192470625,0.9493554197251797,0.0003,0.37939185,3810,0.30800241231918335
793,583680,187,482,-37.04310139,150.0,0.297412109375,0.26687464118003845,3.9459278932656163,-0.6562204875051976,0.2,-5.455722857732326e-05,0.9779805764555931,0.0003,0.33376902,3820,2.7448911666870117
797,585728,188,482,-37.1835387,150.0,0.36533203125,0.26795482635498047,3.082615866709966,-0.6414904175326228,0.2,-0.00030207855488697535,0.9145791679620743,0.0003,0.07584623,3830,0.19438832998275757
801,587776,189,482,-31.454645670000005,150.0,0.45234375,0.2672240734100342,1.2319678786210715,-0.6370776504278183,0.2,0.007912857789779081,-2.105766534805298,0.0003,0.058122315,3840,0.019112272188067436
806,589824,190,482,-29.900763119999997,150.0,0.393017578125,0.264414519071579,1.991580883669667,-0.5981368653476238,0.2,-0.007543099023314426,0.9023301601409912,0.0003,0.11494703,3850,0.06229453533887863
810,591872,191,482,-31.91944869,150.0,0.24560546875,0.2631573975086212,21.618913638219237,-0.540373993292451,0.2,-0.0004670769398217089,0.8115656822919846,0.0003,0.028410915,3860,6.294159889221191
815,593920,192,482,-35.48236072,150.0,0.313818359375,0.26204079389572144,7.8538573870435355,-0.5135965041816235,0.2,0.0020510513859335333,0.9678856916725636,0.0003,0.07948677,3870,0.349819540977478
819,595968,193,482,-34.07502016,150.0,0.364453125,0.26310065388679504,13.34721047617495,-0.5152574606239796,0.2,0.01519371021859115,0.9650558121502399,0.0003,0.4306987,3880,0.707607090473175
823,598016,194,482,-31.9540085,150.0,0.484521484375,0.26219460368156433,0.5380169274576474,-0.5164531081914902,0.2,-0.0011126189900096505,0.62703076004982,0.0003,0.06649021,3890,0.284404993057251
828,600064,195,482,-31.87676361999999,150.0,0.2572265625,0.2623918056488037,13.93902133635711,-0.5111186757683754,0.2,0.01135210930078756,0.8499939441680908,0.0003,0.077994734,3900,2.3335671424865723
832,602112,196,482,-33.08475359999999,150.0,0.46455078125,0.26027712225914,0.538272875486291,-0.4881791461259127,0.2,0.004194732688483782,-0.38862860202789307,0.0003,0.057332546,3910,0.04058033227920532
