time/fps,train/ent_coef_loss,rollout/ep_rew_mean,time/time_elapsed,time/episodes,rollout/success_rate,train/critic_loss,train/ent_coef,time/total_timesteps,train/learning_rate,rollout/ep_len_mean,train/actor_loss,train/n_updates
54,-3.749804735183716,-29.799428959999997,1443,4244,0.15,0.37518951296806335,0.013731162995100021,478900,0.0003,50.0,18.110429763793945,478799
54,1.4516255855560303,-30.050784250000003,1447,4248,0.16,1.6711632013320923,0.013749396428465843,479100,0.0003,50.0,20.204692840576172,478999
54,3.2488832473754883,-30.679908239999996,1450,4252,0.17,0.7218460440635681,0.013870938681066036,479300,0.0003,50.0,19.23671531677246,479199
54,0.8151436448097229,-30.08183495,1454,4256,0.17,0.3771568238735199,0.013797583989799023,479500,0.0003,50.0,18.637781143188477,479399
54,-2.4991402626037598,-28.94129555,1457,4260,0.18,0.37162190675735474,0.013710069470107555,479700,0.0003,50.0,18.575531005859375,479599
54,2.1375114917755127,-28.791095249999998,1461,4264,0.18,0.42045924067497253,0.01351697277277708,479900,0.0003,50.0,19.550125122070312,479799
54,1.0098363161087036,-29.738842879999996,1465,4268,0.17,0.4493757486343384,0.013301149941980839,480100,0.0003,50.0,18.68109893798828,479999
54,0.7861238121986389,-29.71447288,1468,4272,0.18,0.4779006242752075,0.01322260219603777,480300,0.0003,50.0,19.12665557861328,480199
54,1.4632388353347778,-29.590591129999996,1472,4276,0.17,0.559579610824585,0.013300299644470215,480500,0.0003,50.0,19.319976806640625,480399
54,3.4658374786376953,-29.852253969999996,1476,4280,0.16,0.46031421422958374,0.013426960445940495,480700,0.0003,50.0,19.678150177001953,480599
54,4.3407487869262695,-28.79509621,1479,4284,0.17,0.4644075036048889,0.013436125591397285,480900,0.0003,50.0,19.287349700927734,480799
54,0.34511375427246094,-28.451038140000005,1483,4288,0.17,0.4171341061592102,0.01346240658313036,481100,0.0003,50.0,19.200956344604492,480999
54,-1.6875016689300537,-27.55373562,1487,4292,0.17,0.5071930885314941,0.013454429805278778,481300,0.0003,50.0,18.399263381958008,481199
54,-2.122020721435547,-27.98405931,1490,4296,0.16,0.4752044379711151,0.013387125916779041,481500,0.0003,50.0,17.566242218017578,481399
54,1.0770289897918701,-28.37434068,1494,4300,0.17,0.3333442807197571,0.013416253961622715,481700,0.0003,50.0,19.58081817626953,481599
54,1.2284518480300903,-28.996897450000002,1497,4304,0.19,0.43839287757873535,0.013335678726434708,481900,0.0003,50.0,19.358659744262695,481799
54,0.045308053493499756,-29.24974472,1501,4308,0.2,0.608096182346344,0.013183663599193096,482100,0.0003,50.0,20.077655792236328,481999
54,-2.0859756469726562,-29.28401807,1505,4312,0.18,0.332200288772583,0.013200773857533932,482300,0.0003,50.0,17.6853084564209,482199
54,-1.3235032558441162,-30.55578402,1509,4316,0.19,0.7600071430206299,0.013274025171995163,482500,0.0003,50.0,17.728975296020508,482399
54,-2.5658483505249023,-30.16935893,1512,4320,0.19,0.3289406895637512,0.013218346983194351,482700,0.0003,50.0,19.1065616607666,482599
54,0.9243653416633606,-30.272443889999995,1516,4324,0.18,0.42755767703056335,0.013184424489736557,482900,0.0003,50.0,19.787673950195312,482799
54,-0.6903550028800964,-31.19095152,1520,4328,0.16,0.39330193400382996,0.013161842711269855,483100,0.0003,50.0,18.238399505615234,482999
54,1.3665125370025635,-31.784389970000003,1523,4332,0.16,0.38592419028282166,0.013184091076254845,483300,0.0003,50.0,18.933879852294922,483199
54,-4.297977447509766,-32.8570298,1527,4336,0.17,0.20671385526657104,0.013322350569069386,483500,0.0003,50.0,16.90053939819336,483399
54,1.1801704168319702,-33.71105482,1530,4340,0.17,0.4693954586982727,0.01337603572756052,483700,0.0003,50.0,19.598285675048828,483599
54,-3.1247754096984863,-33.22311134,1534,4344,0.17,0.3485977053642273,0.013382530771195889,483900,0.0003,50.0,17.583669662475586,483799
54,-2.852283000946045,-33.497172379999995,1538,4348,0.16,0.4276513457298279,0.013197588734328747,484100,0.0003,50.0,17.632740020751953,483999
54,-0.009531736373901367,-33.65196114999999,1541,4352,0.15,0.77121901512146,0.01316363736987114,484300,0.0003,50.0,18.570314407348633,484199
54,2.388017177581787,-34.344550319999996,1545,4356,0.15,0.5506489276885986,0.013152061961591244,484500,0.0003,50.0,19.37238311767578,484399
54,0.0986977219581604,-33.64723525000001,1548,4360,0.14,0.5679697394371033,0.013122087344527245,484700,0.0003,50.0,18.843502044677734,484599
54,-2.6939072608947754,-32.57886993,1552,4364,0.15,0.2800486385822296,0.013227187097072601,484900,0.0003,50.0,18.20462989807129,484799
54,0.6567654609680176,-32.343842970000004,1556,4368,0.15,0.4029849171638489,0.013238766230642796,485100,0.0003,50.0,18.650663375854492,484999
54,0.9301518201828003,-31.27508307,1559,4372,0.13,0.48374685645103455,0.01316901110112667,485300,0.0003,50.0,19.030200958251953,485199
54,-1.0671336650848389,-31.278917679999996,1563,4376,0.15,0.27720099687576294,0.013242490589618683,485500,0.0003,50.0,18.346837997436523,485399
54,2.9378108978271484,-31.30877478,1567,4380,0.16,0.5187515616416931,0.013223422691226006,485700,0.0003,50.0,19.154109954833984,485599
54,-1.863715410232544,-30.651397749999997,1570,4384,0.15,0.5148138999938965,0.013279817998409271,485900,0.0003,50.0,18.053367614746094,485799
54,-2.015507936477661,-30.067444589999994,1574,4388,0.15,0.38191208243370056,0.013327904045581818,486100,0.0003,50.0,17.427749633789062,485999
54,0.719022274017334,-30.16332328,1577,4392,0.15,0.7956778407096863,0.013333859853446484,486300,0.0003,50.0,18.88093376159668,486199
54,0.22736132144927979,-29.820788770000004,1581,4396,0.16,0.42287254333496094,0.013312158174812794,486500,0.0003,50.0,18.648651123046875,486399
54,0.06390905380249023,-29.690353910000002,1585,4400,0.15,0.3953957259654999,0.013281894847750664,486700,0.0003,50.0,19.478492736816406,486599
54,-4.867015838623047,-28.70057655,1588,4404,0.15,0.29455721378326416,0.01310967281460762,486900,0.0003,50.0,16.9530086517334,486799
54,0.6318907141685486,-27.80559869,1592,4408,0.12,0.6759986281394958,0.013049916364252567,487100,0.0003,50.0,18.790897369384766,486999
54,-0.492399126291275,-26.77435519,1595,4412,0.13,0.37525931000709534,0.013105310499668121,487300,0.0003,50.0,18.088706970214844,487199
54,-2.334437847137451,-25.763159769999998,1599,4416,0.12,0.3415285646915436,0.012882919982075691,487500,0.0003,50.0,18.199195861816406,487399
54,0.09557023644447327,-27.75240985,1603,4420,0.11,0.30029433965682983,0.012967225164175034,487700,0.0003,50.0,18.25850486755371,487599
54,1.8175785541534424,-28.368239270000004,1606,4424,0.12,0.35205814242362976,0.013056346215307713,487900,0.0003,50.0,19.212093353271484,487799
54,1.3620789051055908,-27.869812579999998,1610,4428,0.14,0.5267491936683655,0.012964542023837566,488100,0.0003,50.0,18.40039825439453,487999
54,-1.3324153423309326,-28.424246409999995,1614,4432,0.15,0.35071861743927,0.012950652278959751,488300,0.0003,50.0,18.91115379333496,488199
54,1.7903790473937988,-28.112712979999998,1617,4436,0.15,0.592490553855896,0.012927268631756306,488500,0.0003,50.0,19.28481101989746,488399
54,2.2851696014404297,-27.486137259999996,1621,4440,0.15,0.8383556008338928,0.012950257398188114,488700,0.0003,50.0,19.365245819091797,488599
54,1.2206201553344727,-28.844983439999996,1625,4444,0.15,1.2427921295166016,0.012892401777207851,488900,0.0003,50.0,18.50467300415039,488799
54,1.256718635559082,-28.94756347,1628,4448,0.15,0.3117351233959198,0.012824013829231262,489100,0.0003,50.0,19.483091354370117,488999
54,0.7497977018356323,-28.237433690000003,1632,4452,0.16,0.3780195415019989,0.01285188551992178,489300,0.0003,50.0,18.99326515197754,489199
54,2.842653274536133,-28.35447423,1636,4456,0.18,0.3304447829723358,0.012959121726453304,489500,0.0003,50.0,18.31130027770996,489399
54,2.605196952819824,-29.17886821,1639,4460,0.18,0.42017632722854614,0.012969055213034153,489700,0.0003,50.0,20.227209091186523,489599
54,-2.301931858062744,-30.557697550000004,1643,4464,0.17,0.370027095079422,0.013131356798112392,489900,0.0003,50.0,18.08953094482422,489799
54,-0.18212871253490448,-30.712398370000003,1647,4468,0.17,0.5767444372177124,0.013024584390223026,490100,0.0003,50.0,17.967235565185547,489999
54,-0.8728480935096741,-31.024446799999996,1650,4472,0.17,0.8557238578796387,0.012881893664598465,490300,0.0003,50.0,18.376754760742188,490199
54,-2.0506510734558105,-31.680996980000003,1654,4476,0.16,0.7786704301834106,0.012660994194447994,490500,0.0003,50.0,17.904109954833984,490399
54,-3.0265438556671143,-31.396573290000003,1657,4480,0.15,0.2952570915222168,0.012598669156432152,490700,0.0003,50.0,17.050800323486328,490599
54,0.7064910531044006,-32.51605858,1661,4484,0.15,0.3795095682144165,0.01264047808945179,490900,0.0003,50.0,17.4157772064209,490799
54,-3.9071662425994873,-33.72078969,1665,4488,0.16,0.7737457752227783,0.012703507207334042,491100,0.0003,50.0,16.67423439025879,490999
54,0.5520801544189453,-33.81180431,1668,4492,0.16,0.39549970626831055,0.012665263377130032,491300,0.0003,50.0,18.959272384643555,491199
54,-1.7627201080322266,-34.64493865,1672,4496,0.15,0.3578508198261261,0.012618672102689743,491500,0.0003,50.0,16.65626335144043,491399
54,1.0392271280288696,-34.31791409,1675,4500,0.15,0.40996265411376953,0.012676398269832134,491700,0.0003,50.0,18.00306510925293,491599
54,2.899873733520508,-34.234150209999996,1679,4504,0.14,0.4441550374031067,0.01272462960332632,491900,0.0003,50.0,19.744476318359375,491799
54,-2.593221426010132,-34.51590321999999,1683,4508,0.14,0.6952205896377563,0.01271790824830532,492100,0.0003,50.0,18.214366912841797,491999
54,-0.7285292148590088,-34.927133479999995,1686,4512,0.13,0.5588717460632324,0.01289331167936325,492300,0.0003,50.0,17.778074264526367,492199
54,-0.7112978100776672,-35.0744721,1690,4516,0.13,0.6256847381591797,0.012920903041958809,492500,0.0003,50.0,17.336597442626953,492399
54,-2.63724422454834,-33.60356334,1693,4520,0.13,0.3677014410495758,0.012967472895979881,492700,0.0003,50.0,17.703893661499023,492599
54,0.09079599380493164,-33.62834102,1697,4524,0.12,1.539602518081665,0.01303384080529213,492900,0.0003,50.0,18.047971725463867,492799
54,0.5667367577552795,-33.16321543000001,1701,4528,0.1,0.8651295900344849,0.012966934591531754,493100,0.0003,50.0,19.304040908813477,492999
54,-4.204135417938232,-32.503410370000005,1704,4532,0.09,0.4675462245941162,0.012972556054592133,493300,0.0003,50.0,16.241979598999023,493199
54,3.9572291374206543,-32.71297702,1708,4536,0.08,0.6928213834762573,0.012895334511995316,493500,0.0003,50.0,19.971223831176758,493399
54,-2.553914785385132,-32.61429275,1712,4540,0.08,0.5053457021713257,0.012899812310934067,493700,0.0003,50.0,17.19683074951172,493599
54,-1.3731517791748047,-31.099688420000003,1715,4544,0.07,0.4124109745025635,0.012955643236637115,493900,0.0003,50.0,16.944726943969727,493799
54,-1.175795078277588,-31.499959570000005,1719,4548,0.07,0.3437640368938446,0.01293074619024992,494100,0.0003,50.0,18.23459815979004,493999
54,-0.5540094971656799,-31.763078509999996,1722,4552,0.07,0.48310303688049316,0.012932238169014454,494300,0.0003,50.0,17.43953514099121,494199
54,-0.2167091965675354,-30.708797669999996,1726,4556,0.05,0.9708078503608704,0.012820333242416382,494500,0.0003,50.0,18.957012176513672,494399
54,-1.5775246620178223,-30.776238100000004,1730,4560,0.06,0.43019020557403564,0.012834633700549603,494700,0.0003,50.0,19.668128967285156,494599
54,0.06769871711730957,-30.82995151,1733,4564,0.06,0.5211808085441589,0.012902653776109219,494900,0.0003,50.0,18.49468994140625,494799
54,2.2224948406219482,-29.99861907,1737,4568,0.06,0.4445335865020752,0.013010257855057716,495100,0.0003,50.0,19.095760345458984,494999
54,-1.0307015180587769,-29.89690854,1741,4572,0.05,0.3592692017555237,0.012962471693754196,495300,0.0003,50.0,18.600357055664062,495199
54,1.6831496953964233,-29.314670160000002,1744,4576,0.04,0.4819493293762207,0.012948090210556984,495500,0.0003,50.0,20.253992080688477,495399
54,2.25602388381958,-29.982274939999996,1748,4580,0.04,0.6917551159858704,0.012922560796141624,495700,0.0003,50.0,20.30349349975586,495599
54,-2.1792891025543213,-28.83461428,1752,4584,0.05,0.5098651051521301,0.013096164911985397,495900,0.0003,50.0,17.812740325927734,495799
54,-3.616302013397217,-27.837556329999998,1755,4588,0.05,0.5176886320114136,0.013089303858578205,496100,0.0003,50.0,17.397384643554688,495999
54,-1.3411452770233154,-28.7815817,1759,4592,0.06,0.37584397196769714,0.01318435464054346,496300,0.0003,50.0,17.83026123046875,496199
54,-1.3067903518676758,-28.72171929,1763,4596,0.06,0.604536235332489,0.013127632439136505,496500,0.0003,50.0,18.901233673095703,496399
54,1.8560447692871094,-30.49211162,1766,4600,0.06,0.42047250270843506,0.013307912275195122,496700,0.0003,50.0,20.234935760498047,496599
54,-2.51692533493042,-30.62723105,1770,4604,0.05,0.32631728053092957,0.013345233164727688,496900,0.0003,50.0,16.981639862060547,496799
54,0.46957799792289734,-31.35107416,1774,4608,0.05,0.32001155614852905,0.013313669711351395,497100,0.0003,50.0,18.512916564941406,496999
54,0.2868027091026306,-32.38395256999999,1778,4612,0.06,0.6735169887542725,0.013247896917164326,497300,0.0003,50.0,19.539098739624023,497199
54,0.48324888944625854,-32.41730132,1781,4616,0.07,0.45261716842651367,0.01326223835349083,497500,0.0003,50.0,18.674339294433594,497399
54,1.4504448175430298,-31.74767468,1785,4620,0.07,0.6096538305282593,0.01311575062572956,497700,0.0003,50.0,18.527795791625977,497599
54,-5.381058692932129,-31.900237070000003,1788,4624,0.07,0.2931673526763916,0.013094223104417324,497900,0.0003,50.0,16.53882598876953,497799
54,2.614934206008911,-32.300486150000005,1792,4628,0.07,0.4369962513446808,0.012974838726222515,498100,0.0003,50.0,20.2659969329834,497999
54,-3.629577398300171,-32.33248275,1796,4632,0.07,0.4767155349254608,0.012968771159648895,498300,0.0003,50.0,17.03921127319336,498199
54,-0.17166617512702942,-31.929533770000003,1799,4636,0.08,0.32357528805732727,0.01282191090285778,498500,0.0003,50.0,18.9332275390625,498399
54,0.24507425725460052,-32.13736243,1803,4640,0.08,0.5661399960517883,0.012740043923258781,498700,0.0003,50.0,19.37755012512207,498599
54,-0.9860852360725403,-32.20897694999999,1806,4644,0.08,0.3733004033565521,0.012842145748436451,498900,0.0003,50.0,17.891660690307617,498799
54,3.0106310844421387,-32.122758559999994,1810,4648,0.08,0.7668048739433289,0.012850819155573845,499100,0.0003,50.0,20.423789978027344,498999
54,-2.5951220989227295,-32.65411584,1814,4652,0.08,0.3324570059776306,0.012957947328686714,499300,0.0003,50.0,18.32425880432129,499199
54,-0.8794447183609009,-33.145552779999996,1817,4656,0.08,0.38498711585998535,0.013050252571702003,499500,0.0003,50.0,18.00612449645996,499399
54,1.6569101810455322,-33.12945802,1821,4660,0.07,0.6904993653297424,0.013150299899280071,499700,0.0003,50.0,18.939130783081055,499599
54,-0.07683883607387543,-32.35998625,1825,4664,0.08,0.5642542839050293,0.012931233271956444,499900,0.0003,50.0,18.946636199951172,499799
54,-0.41092997789382935,-32.775697290000004,1828,4668,0.08,0.43925511837005615,0.012713493779301643,500100,0.0003,50.0,18.118806838989258,499999
54,3.3739352226257324,-33.251530300000006,1832,4672,0.08,0.4416363835334778,0.012699776329100132,500300,0.0003,50.0,20.060546875,500199
54,1.7534759044647217,-34.17380937,1836,4676,0.08,0.5502777099609375,0.012571251019835472,500500,0.0003,50.0,19.981292724609375,500399
54,1.1258373260498047,-33.707016900000006,1839,4680,0.08,0.794580340385437,0.0126035176217556,500700,0.0003,50.0,18.845802307128906,500599
54,-2.854184150695801,-33.954249350000005,1843,4684,0.07,0.26346075534820557,0.012509527616202831,500900,0.0003,50.0,18.184919357299805,500799
54,0.6319003105163574,-34.6497984,1847,4688,0.07,0.4162385165691376,0.012669890187680721,501100,0.0003,50.0,18.595352172851562,500999
54,5.514141082763672,-34.75636361,1850,4692,0.06,0.579147219657898,0.012765603139996529,501300,0.0003,50.0,19.62660789489746,501199
54,1.5585960149765015,-36.13372045,1854,4696,0.06,0.44724780321121216,0.012795927934348583,501500,0.0003,50.0,19.429080963134766,501399
54,-0.3661873936653137,-34.56872009,1858,4700,0.06,0.663048267364502,0.012756001204252243,501700,0.0003,50.0,18.478775024414062,501599
54,1.7940504550933838,-35.93348749,1861,4704,0.07,0.397716760635376,0.012869436293840408,501900,0.0003,50.0,18.94844627380371,501799
54,-0.5670726299285889,-35.80270761,1865,4708,0.07,0.49212217330932617,0.013048105873167515,502100,0.0003,50.0,19.328947067260742,501999
54,-2.5469493865966797,-35.54898386000001,1868,4712,0.06,0.38414788246154785,0.012852626852691174,502300,0.0003,50.0,18.242979049682617,502199
54,-5.517653465270996,-35.46421473,1872,4716,0.05,0.4077673554420471,0.012814960442483425,502500,0.0003,50.0,16.98737144470215,502399
54,-3.218397617340088,-35.43884628,1876,4720,0.06,0.7045672535896301,0.012769048102200031,502700,0.0003,50.0,17.643218994140625,502599
54,-1.0520912408828735,-34.56646884,1879,4724,0.07,0.4118664264678955,0.012762395665049553,502900,0.0003,50.0,18.753917694091797,502799
54,-1.083503007888794,-34.906130759999996,1883,4728,0.07,0.4548816978931427,0.012669848278164864,503100,0.0003,50.0,18.737367630004883,502999
54,-2.4280242919921875,-36.28049349,1887,4732,0.07,1.063307285308838,0.01265040971338749,503300,0.0003,50.0,16.96235466003418,503199
54,-1.3938193321228027,-36.192299399999996,1890,4736,0.06,0.36131012439727783,0.012756852433085442,503500,0.0003,50.0,18.098979949951172,503399
54,0.3042577803134918,-36.07479382,1894,4740,0.07,0.8450051546096802,0.012825402431190014,503700,0.0003,50.0,19.669797897338867,503599
54,-1.592693567276001,-36.67869479,1897,4744,0.07,0.7711645364761353,0.012962446548044682,503900,0.0003,50.0,17.95296859741211,503799
54,1.0310167074203491,-35.84747841,1901,4748,0.07,0.8882635831832886,0.013051031157374382,504100,0.0003,50.0,18.442752838134766,503999
54,-0.5409964919090271,-35.4357617,1904,4752,0.06,1.8918917179107666,0.013107109814882278,504300,0.0003,50.0,18.581239700317383,504199
54,2.6202640533447266,-35.549026000000005,1908,4756,0.06,0.4948417544364929,0.013118896633386612,504500,0.0003,50.0,18.386695861816406,504399
54,-0.587043821811676,-34.823462209999995,1912,4760,0.06,0.3671138286590576,0.013250108808279037,504700,0.0003,50.0,18.88404083251953,504599
54,0.8199571371078491,-34.51197924,1915,4764,0.05,0.4701404869556427,0.013185775838792324,504900,0.0003,50.0,18.94965362548828,504799
54,0.32006633281707764,-34.063842259999994,1919,4768,0.05,0.33137598633766174,0.013104666955769062,505100,0.0003,50.0,18.44854736328125,504999
54,2.486297607421875,-34.16008439,1923,4772,0.05,0.810215950012207,0.013037054799497128,505300,0.0003,50.0,19.53529930114746,505199
54,-1.941497802734375,-33.31681918000001,1926,4776,0.06,0.3766864240169525,0.012996635399758816,505500,0.0003,50.0,17.989351272583008,505399
54,-1.127746820449829,-33.542616390000006,1930,4780,0.06,0.4168590307235718,0.013089572079479694,505700,0.0003,50.0,18.49877166748047,505599
54,2.022826671600342,-33.275519769999995,1933,4784,0.06,0.35061144828796387,0.013228315860033035,505900,0.0003,50.0,18.952106475830078,505799
54,1.468376636505127,-32.85167308,1937,4788,0.05,2.707965850830078,0.01311563141644001,506100,0.0003,50.0,19.584373474121094,505999
54,-2.1814157962799072,-31.282838109999997,1940,4792,0.05,0.39351028203964233,0.013137019239366055,506300,0.0003,50.0,17.96857261657715,506199
54,-0.1315329372882843,-29.721331609999996,1944,4796,0.05,0.8343336582183838,0.012977419421076775,506500,0.0003,50.0,18.713247299194336,506399
54,0.00696137547492981,-30.355760379999996,1948,4800,0.05,0.47553521394729614,0.012875169515609741,506700,0.0003,50.0,18.64410400390625,506599
54,3.5939650535583496,-28.62462137,1951,4804,0.04,0.664897084236145,0.012834995053708553,506900,0.0003,50.0,20.1392822265625,506799
54,-0.1924644410610199,-28.41677682,1955,4808,0.04,0.5365220308303833,0.01287900097668171,507100,0.0003,50.0,19.53058624267578,506999
54,1.1792337894439697,-27.24397676,1958,4812,0.05,0.33499875664711,0.013004322536289692,507300,0.0003,50.0,20.337696075439453,507199
54,-1.3704948425292969,-27.098117170000002,1962,4816,0.05,0.8623117208480835,0.01305705588310957,507500,0.0003,50.0,17.927452087402344,507399
54,-2.5959267616271973,-27.394603579999995,1966,4820,0.04,0.3211224675178528,0.013043060898780823,507700,0.0003,50.0,18.258657455444336,507599
54,0.46252328157424927,-27.346231970000005,1969,4824,0.03,0.6919173002243042,0.01295898575335741,507900,0.0003,50.0,18.31598472595215,507799
54,4.0815815925598145,-27.544047100000004,1973,4828,0.03,0.537947416305542,0.013094103895127773,508100,0.0003,50.0,20.99357032775879,507999
54,2.650567054748535,-25.8840387,1977,4832,0.03,0.9472125768661499,0.013110154308378696,508300,0.0003,50.0,19.609262466430664,508199
54,-0.9675551056861877,-25.696595519999995,1980,4836,0.03,0.391448974609375,0.01306589413434267,508500,0.0003,50.0,17.85975456237793,508399
54,-0.4944267272949219,-27.539804040000007,1984,4840,0.03,0.4094913899898529,0.013084535486996174,508700,0.0003,50.0,18.309093475341797,508599
54,-2.3357114791870117,-27.5869524,1988,4844,0.03,0.5287672281265259,0.012978173792362213,508900,0.0003,50.0,16.802202224731445,508799
54,2.462585687637329,-27.900976379999996,1991,4848,0.03,1.676318883895874,0.012928415089845657,509100,0.0003,50.0,19.8775634765625,508999
54,-2.1176347732543945,-28.888814930000002,1995,4852,0.03,0.6092061996459961,0.012924963608384132,509300,0.0003,50.0,18.370267868041992,509199
54,0.03900575637817383,-28.53174393,1999,4856,0.06,0.44553181529045105,0.012909460812807083,509500,0.0003,50.0,18.506113052368164,509399
54,-1.3055469989776611,-29.139381520000008,2002,4860,0.06,0.39433515071868896,0.012917237356305122,509700,0.0003,50.0,17.960708618164062,509599
54,1.4275782108306885,-29.573229769999998,2006,4864,0.07,0.5062453746795654,0.01279834471642971,509900,0.0003,50.0,17.92469024658203,509799
54,-2.2461109161376953,-30.100985109999996,2009,4868,0.07,0.524155855178833,0.012851616367697716,510100,0.0003,50.0,18.038101196289062,509999
54,-3.529313087463379,-30.226543149999994,2013,4872,0.07,0.3809654116630554,0.01283949427306652,510300,0.0003,50.0,17.47319793701172,510199
54,-0.4924379289150238,-30.2365638,2017,4876,0.07,0.4577864706516266,0.012971455231308937,510500,0.0003,50.0,18.12369155883789,510399
54,-2.0959129333496094,-31.130496819999998,2020,4880,0.07,0.5735001564025879,0.013031926937401295,510700,0.0003,50.0,18.423952102661133,510599
54,1.4596288204193115,-32.08350735,2024,4884,0.07,1.0551486015319824,0.01294157188385725,510900,0.0003,50.0,19.494487762451172,510799
54,2.901127338409424,-32.51004363999999,2028,4888,0.07,0.6743677854537964,0.012874482199549675,511100,0.0003,50.0,19.183244705200195,510999
54,-3.54288911819458,-33.40323538999999,2031,4892,0.07,0.47181716561317444,0.013021472841501236,511300,0.0003,50.0,17.692951202392578,511199
54,-0.8067408800125122,-34.673897690000004,2035,4896,0.07,0.38856613636016846,0.013046314008533955,511500,0.0003,50.0,17.201589584350586,511399
54,2.307994842529297,-33.93276935,2038,4900,0.07,0.5764127969741821,0.013077424839138985,511700,0.0003,50.0,20.501224517822266,511599
54,-3.4018702507019043,-35.00639529,2042,4904,0.08,0.7412720918655396,0.013068430125713348,511900,0.0003,50.0,16.562469482421875,511799
54,0.7343566417694092,-34.33335079,2046,4908,0.08,0.4100791811943054,0.013027174398303032,512100,0.0003,50.0,18.051668167114258,511999
54,-0.5980414748191833,-34.551500520000005,2049,4912,0.07,0.6339912414550781,0.01290979329496622,512300,0.0003,50.0,19.264225006103516,512199
54,0.8870415687561035,-35.527324979999996,2053,4916,0.07,0.8024924397468567,0.012929229065775871,512500,0.0003,50.0,19.568124771118164,512399
54,1.1434673070907593,-36.28254524,2057,4920,0.08,0.9396429061889648,0.01300838403403759,512700,0.0003,50.0,18.477304458618164,512599
54,-1.401292085647583,-37.75502407,2061,4924,0.08,0.5959386229515076,0.013011504895985126,512900,0.0003,50.0,19.30240249633789,512799
54,0.22973060607910156,-38.55774994,2064,4928,0.09,0.5251498222351074,0.013245326466858387,513100,0.0003,50.0,18.243972778320312,512999
54,-0.2411193698644638,-38.65238134,2068,4932,0.09,0.6741483211517334,0.013246134854853153,513300,0.0003,50.0,18.1512451171875,513199
54,-2.703213691711426,-39.22149048,2071,4936,0.09,1.0740957260131836,0.01308814249932766,513500,0.0003,50.0,17.97742462158203,513399
54,3.6977908611297607,-37.51115744,2075,4940,0.08,0.5973575711250305,0.013000993058085442,513700,0.0003,50.0,19.65205955505371,513599
54,0.6209490895271301,-38.041371510000005,2079,4944,0.08,0.4413304328918457,0.013058718293905258,513900,0.0003,50.0,18.94774627685547,513799
54,-0.21422648429870605,-38.878585,2083,4948,0.09,1.0139700174331665,0.013063670136034489,514100,0.0003,50.0,19.252395629882812,513999
54,-2.969841957092285,-37.37885771,2086,4952,0.09,0.6119630932807922,0.013245017267763615,514300,0.0003,50.0,16.627626419067383,514199
54,-1.5542113780975342,-37.18135537,2090,4956,0.06,0.46018391847610474,0.013306770473718643,514500,0.0003,50.0,18.4371280670166,514399
54,-2.3141732215881348,-37.95828085,2094,4960,0.06,0.6343123316764832,0.013224015012383461,514700,0.0003,50.0,18.50975227355957,514599
54,-1.4479563236236572,-37.79990215,2097,4964,0.05,0.34551072120666504,0.013083082623779774,514900,0.0003,50.0,17.6294002532959,514799
54,4.27217960357666,-37.43639349,2101,4968,0.05,0.744890570640564,0.013085209764540195,515100,0.0003,50.0,18.749177932739258,514999
54,-0.04616433382034302,-37.151215719999996,2105,4972,0.06,0.8231410384178162,0.013241992332041264,515300,0.0003,50.0,19.297340393066406,515199
54,-0.4479770064353943,-38.24117785,2108,4976,0.05,0.5517560243606567,0.013289548456668854,515500,0.0003,50.0,20.085702896118164,515399
54,0.03910475969314575,-37.9131868,2112,4980,0.05,0.8329193592071533,0.013252793811261654,515700,0.0003,50.0,18.771921157836914,515599
54,1.1740975379943848,-37.39555374,2115,4984,0.06,0.44465357065200806,0.013119990937411785,515900,0.0003,50.0,20.227291107177734,515799
54,-0.8292733430862427,-37.19302736,2119,4988,0.06,0.9108293056488037,0.013163869269192219,516100,0.0003,50.0,18.03788948059082,515999
54,-3.0870795249938965,-36.723442760000005,2122,4992,0.06,0.6683683395385742,0.013253438286483288,516300,0.0003,50.0,17.565351486206055,516199
54,-2.3377299308776855,-34.91231507,2126,4996,0.06,0.5310786962509155,0.013069314882159233,516500,0.0003,50.0,16.992212295532227,516399
54,-0.3493332862854004,-34.6879644,2130,5000,0.06,0.5570919513702393,0.01301187090575695,516700,0.0003,50.0,17.605655670166016,516599
54,-1.2441761493682861,-34.44309128,2133,5004,0.07,0.9500481486320496,0.013258627615869045,516900,0.0003,50.0,17.785568237304688,516799
54,0.8871268630027771,-34.88659636,2137,5008,0.07,0.7497758865356445,0.013158177956938744,517100,0.0003,50.0,19.086469650268555,516999
54,-2.827697992324829,-35.06847232,2140,5012,0.07,0.8410655856132507,0.013115900568664074,517300,0.0003,50.0,18.220266342163086,517199
54,0.5993457436561584,-33.76307286,2144,5016,0.07,0.6841415166854858,0.013168836012482643,517500,0.0003,50.0,20.0506649017334,517399
54,0.7292841672897339,-32.764166200000005,2147,5020,0.06,1.058992862701416,0.013107535429298878,517700,0.0003,50.0,18.824867248535156,517599
54,0.3358963131904602,-31.261078360000006,2151,5024,0.06,0.7058107256889343,0.01317258458584547,517900,0.0003,50.0,19.018953323364258,517799
54,-2.229449510574341,-29.771319950000002,2154,5028,0.05,0.46446147561073303,0.01310311071574688,518100,0.0003,50.0,15.884910583496094,517999
54,1.6537421941757202,-30.561076300000003,2158,5032,0.06,1.2291462421417236,0.013100886717438698,518300,0.0003,50.0,19.759401321411133,518199
